0.47058823529411775,2750.4244482173176
1.5294117647058822,8149.4057724957565
2.4705882352941155,13548.387096774193
3.411764705882353,18336.16298811545
4.470588235294115,22512.733446519524
5.529411764705883,26689.3039049236
6.470588235294114,29847.198641765703
7.52941176470588,32393.887945670627
8.470588235294112,34431.23938879457
9.529411764705884,35653.65025466893
10.47058823529412,36774.19354838709
11.529411764705877,37691.001697792875
12.470588235294114,38098.471986417666
13.529411764705875,37996.60441426146
14.470588235294109,37894.73684210526
15.529411764705875,37079.796264855686
16.470588235294112,36774.1935483871
17.529411764705884,36570.4584040747
18.470588235294112,36570.4584040747
19.411764705882348,36468.590831918504
20.588235294117645,36774.1935483871
21.529411764705877,36774.1935483871
22.470588235294112,37385.39898132428
23.411764705882355,38098.47198641766
24.470588235294112,39422.750424448226
25.52941176470588,40237.69100169779
26.470588235294112,42478.77758913412
27.52941176470588,44312.39388794567
28.47058823529411,45942.275042444824
29.529411764705877,48081.49405772496
30.47058823529411,50118.84550084889
31.411764705882344,52258.06451612903
32.4705882352941,54397.283531409164
33.52941176470588,55721.561969439725
34.470588235294116,56638.3701188455
35.52941176470586,58471.98641765705
36.4705882352941,58675.72156196945
37.52941176470588,59286.92699490662
38.470588235294116,58981.32427843803
39.52941176470588,57860.780984719866
40.470588235294116,56434.6349745331
41.52941176470588,54193.54838709677
42.47058823529411,51341.25636672327
43.411764705882355,48998.30220713073
44.47058823529412,45636.67232597624
45.41176470588236,42478.77758913413
46.47058823529412,39117.14770797963
47.411764705882355,35449.91511035654
48.47058823529411,32292.020373514435
49.52941176470589,29337.86078098472
50.47058823529411,26078.098471986414
51.529411764705884,22920.20373514431
52.470588235294116,20780.984719864173
53.529411764705884,18030.560271646857
54.470588235294116,15789.473684210523
55.529411764705884,13955.857385398982
56.470588235294116,12325.976230899829
57.411764705882355,10594.22750424448
58.470588235294116,9371.816638370121
59.52941176470588,8149.405772495754
60.470588235294116,6926.994906621389
61.529411764705884,5908.3191850594285
62.470588235294116,5297.113752122244
63.529411764705884,4685.908319185057
64.58823529411765,3972.835314091678
65.52941176470587,3565.3650254668996
66.47058823529412,3056.0271646859132
67.52941176470588,2546.6893039049173
68.58823529411765,2342.9541595925357
69.52941176470588,2139.219015280138
69.52941176470588,2139.219015280138
70.47058823529412,1731.7487266553537
71.52941176470588,1731.7487266553542
72.58823529411765,1426.1460101867626
73.52941176470588,1426.1460101867626
74.58823529411765,1120.543293718169
75.52941176470588,1018.6757215619695
76.47058823529412,916.8081494057705
77.52941176470588,814.9405772495683
78.47058823529412,916.8081494057753
79.52941176470588,814.9405772495811
80.47058823529412,713.0730050933846
81.52941176470588,611.2054329371888
82.58823529411767,611.2054329371806
83.6470588235294,611.2054329371799
84.47058823529413,611.2054329371838
85.52941176470588,509.33786078098257
86.47058823529412,407.4702886247942
87.52941176470588,509.3378607809847
88.47058823529412,407.47028862478317
89.52941176470588,305.602716468596
90.47058823529412,305.6027164685834
91.5294117647059,509.33786078099143
92.47058823529412,305.6027164685844
93.52941176470587,305.60271646859144
94.35294117647058,305.60271646859655
95.52941176470588,305.602716468599
96.58823529411765,305.60271646858297
97.52941176470588,305.60271646859854
98.58823529411765,203.7351443123988
99.52941176470588,203.73514431238743
